Country Name	"Country Code"	"Series Name"	"Series Code"	"1960 [YR1960]"	"1961 [YR1961]"	"1962 [YR1962]"	"1963 [YR1963]"	"1964 [YR1964]"	"1965 [YR1965]"	"1966 [YR1966]"	"1967 [YR1967]"	"1968 [YR1968]"	"1969 [YR1969]"	"1970 [YR1970]"	"1971 [YR1971]"	"1972 [YR1972]"	"1973 [YR1973]"	"1974 [YR1974]"	"1975 [YR1975]"	"1976 [YR1976]"	"1977 [YR1977]"	"1978 [YR1978]"	"1979 [YR1979]"	"1980 [YR1980]"	"1981 [YR1981]"	"1982 [YR1982]"	"1983 [YR1983]"	"1984 [YR1984]"	"1985 [YR1985]"	"1986 [YR1986]"	"1987 [YR1987]"	"1988 [YR1988]"	"1989 [YR1989]"	"1990 [YR1990]"	"1991 [YR1991]"	"1992 [YR1992]"	"1993 [YR1993]"	"1994 [YR1994]"	"1995 [YR1995]"	"1996 [YR1996]"	"1997 [YR1997]"	"1998 [YR1998]"	"1999 [YR1999]"	"2000 [YR2000]"	"2001 [YR2001]"	"2002 [YR2002]"	"2003 [YR2003]"	"2004 [YR2004]"	"2005 [YR2005]"	"2006 [YR2006]"	"2007 [YR2007]"	"2008 [YR2008]"	"2009 [YR2009]"	"2010 [YR2010]"	"2011 [YR2011]"	"2012 [YR2012]"	"2013 [YR2013]"	"2014 [YR2014]"	"2015 [YR2015]"	"2016 [YR2016]"	"2017 [YR2017]"	"2018 [YR2018]"	"2019 [YR2019]"	"2020 [YR2020]"	"2021 [YR2021]"
Albania	"ALB"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"11100"	"8760.00022888184"	"6750"	"6719.99979019165"	"7539.99996185303"	"7369.99988555908"	"7090.00015258789"	"6349.99990463257"	"6599.99990463257"	"7820.00017166138"	"8140.00034332275"	"8109.99965667725"	"8750"	"9090.00015258789"	"9159.99984741211"	"8949.99980926514"	"8850.00038146973"	"8859.99965667725"	"8600.00038146973"	"8640.00034332275"	"8899.99961853027"	"9329.99992370605"	"8880.00011444092"	"8930.00030517578"	"9359.99965667725"	"9220.00026702881"	"9090.00015258789"	"9659.99984741211"	"9449.99980926514"	"9010.00022888184"	".."	".."
Albania	"ALB"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"60.5766423357664"	"62.456897810219"	"64.3292335766423"	"66.2093065693431"	"68.0580656934307"	"69.8749270072993"	"71.7371532846715"	"73.8055474452555"	"75.9742700729927"	"77.9371897810219"	"79.8486496350365"	"81.8659124087591"	"83.8230656934307"	"85.7709489051095"	"87.7675547445255"	"89.7272262773723"	"91.7352554744526"	"93.6593430656934"	"95.5413138686131"	"97.5181386861314"	"99.491094890511"	"101.61598540146"	"103.794160583942"	"106.001058394161"	"108.20299270073"	"110.315145985401"	"112.540328467153"	"114.683795620438"	"117.808138686131"	"119.946788321168"	"119.225912408759"	"118.505072992701"	"117.784197080292"	"117.063357664234"	"116.342481751825"	"115.621642335766"	"114.900766423358"	"114.179927007299"	"113.459051094891"	"112.738211678832"	"111.685145985401"	"111.350729927007"	"110.934890510949"	"110.472226277372"	"109.908284671533"	"109.21704379562"	"108.394781021898"	"107.566204379562"	"106.843759124088"	"106.314635036496"	"106.02901459854"	"105.854051094891"	"105.660291970803"	"105.441751824818"	"105.135145985401"	"104.967189781022"	"104.870693430657"	"104.612262773723"	"104.167554744526"	"103.571131386861"	".."
Albania	"ALB"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"13.1477494617734"	"13.5256825491485"	"13.5256825491485"	"14.1739289636404"	"14.173928961137"	"14.175197493317"
Albania	"ALB"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"44.963503649635"	"44.963503649635"	"45"	"44.8905109489051"	"45.1459854014599"	"45.2554744525547"	"45.4014598540146"	"45.2554744525547"	"45.0729927007299"	"44.8905109489051"	"43.7956204379562"	"42.8467153284672"	"41.8248175182482"	"40.9489051094891"	"39.4160583941606"	"39.2335766423358"	"40.4744525547445"	"40.6569343065693"	"40.7664233576642"	"40.8029197080292"	"40.7299270072993"	"40.6569343065693"	"40.5109489051095"	"40.6204379562044"	"40.5839416058394"	"40.5474452554745"	"40.5474452554745"	"40.7664233576642"	"40.5109489051095"	"40.9124087591241"	"41.1313868613139"	"41.1313868613139"	"41.0948905109489"	"41.0948905109489"	"41.1313868613139"	"41.2773722627737"	"41.4233576642336"	"41.5693430656934"	"41.7883211678832"	"41.7518248175182"	"41.5693430656934"	"41.6058394160584"	"40.9124087591241"	"40.9489051094891"	"39.3065693430657"	"40.8759124087591"	"40.8394160583942"	"43.1021897810219"	"43.8430656934307"	"43.8430656934307"	"43.8321167883212"	"43.8430656934307"	"43.3321167883212"	"42.857299270073"	"42.8576642335766"	"43.1277372262774"	"42.8569708029197"	"42.8496715328467"	"42.8467153284672"	"42.538503649635"	".."
Algeria	"DZA"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"6.233949004"	"5.816862792"	"5.411176259"	"5.017041887"	"4.634333998"	"4.263133992"	"3.903086061"	"3.554243607"	"3.216277793"	"2.890114176"	"2.574999351"	"2.270808327"	"1.977114639"	"1.693614807"	"1.419856885"	"1.155577807"	"0.900352486"	"0.653890752"	"0.415795117"	"0.185741468"	"0"	".."
Algeria	"DZA"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	"40.532"	"40.516"	"39.323"	"42.908"	"42.788"	"42.714"	"42.543"	"42.568"	"42.642"	"42.781"	"43.16"	"43.67"	"44.346"	"45.079"	"46.034"	"46.972"	"47.985"	"49.191"	"50.353"	"51.755"	"53.261"	"55.276"	"57.428"	"59.51"	"61.658"	"63.588"	"65.159"	"65.83"	"66.971"	"67.085"	"67.416"	"67.688"	"67.757"	"67.719"	"67.361"	"67.454"	"68.749"	"69.171"	"69.451"	"70.032"	"70.478"	"70.823"	"71.23"	"71.287"	"71.762"	"72.061"	"72.334"	"72.602"	"72.941"	"73.62"	"73.808"	"74.123"	"74.202"	"74.615"	"75.11"	"75.622"	"75.732"	"75.743"	"76.066"	"76.474"	"74.453"	".."
Algeria	"DZA"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"61.58218002"	"66.80211639"	"66.46335602"	"75.7433548"	"92.50652313"	"100.71382904"	"116.71431732"	"150.96563721"	"206.88519287"	"208.11991882"	"229.28945923"	"287.3861084"	"335.56195068"	"331.94168091"	"359.64212036"	"291.55352783"	"260.76126099"	"258.06396484"	"256.00946045"	"248.20587158"	".."	".."
Algeria	"DZA"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"120740"	"124919.998168945"	"125870.002746582"	"134360.000610352"	"136300.003051758"	"143250"	"146300.003051758"	"146240.005493164"	"148500"	"153949.996948242"	"162619.995117188"	"159300.003051758"	"165039.993286133"	"177639.999389648"	"180580.001831055"	"188020.004272461"	"195860.000610352"	"198830.001831055"	"204350.006103516"	"206660.003662109"	"209869.995117188"	"215750"	"235429.992675781"	"240070.007324219"	"253509.994506836"	"263140.014648438"	"265359.985351563"	"268899.993896484"	"278029.998779297"	"282010.009765625"	".."	".."
Algeria	"DZA"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"4.86980442869499"	"4.9452333168188"	"5.02550698229026"	"5.11353002426797"	"5.19840788667109"	"5.29587150570591"	"5.41499701898612"	"5.53837740475451"	"5.66435295204346"	"5.79236818460453"	"5.92435404368235"	"6.06268862260364"	"6.20826328650482"	"6.3624081553822"	"6.60218663666059"	"6.92792496242243"	"7.19398087112783"	"7.40326190096316"	"7.62760880700664"	"7.86793604675573"	"8.12488222895866"	"8.39726250556316"	"8.68361408046218"	"8.98231125143802"	"9.29274605960348"	"9.6074941009514"	"9.90288654513087"	"10.1787004458925"	"10.4501360349996"	"10.7140468732943"	"10.9726103604927"	"11.2305721867206"	"11.4850180960138"	"11.7296623476954"	"11.9568139259533"	"12.1695206025847"	"12.3758390924282"	"12.5642043212105"	"12.7411400908579"	"12.9210665311915"	"13.100080193472"	"13.2779799642278"	"13.4590186166416"	"13.6497627784729"	"13.8372324435077"	"14.0380897998942"	"14.2684873243931"	"14.5144272674599"	"14.7774471604793"	"15.0546843904037"	"15.3432116855744"	"15.6442613383493"	"15.9549850109584"	"16.2738871581281"	"16.6026255583626"	"16.9369083372205"	"17.2716286111714"	"17.6035123046545"	"17.9303156808402"	"18.2436570559099"	".."
Algeria	"DZA"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"7.10549985987089"	"7.10549311732352"	"7.10549311732352"	"7.10545448838319"	"4.40003633212111"	"4.40003633213823"
Algeria	"DZA"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"19.0915045303014"	"18.8517638365229"	"18.6880180036444"	"18.5427460596035"	"18.5440056429333"	"18.5440056429333"	"18.5792739761687"	"18.5591206428913"	"18.5591206428913"	"18.5645788373206"	"19.0755498081235"	"19.0600149470555"	"18.6015266149958"	"18.614962170514"	"18.3701831434162"	"18.4827059208814"	"18.4033521711018"	"18.4079706433112"	"18.3983138377825"	"18.4025124488819"	"16.4463795376489"	"16.4195084266125"	"16.4929841208528"	"16.6306985649147"	"16.3959962044556"	"16.2435866215456"	"16.2817939825506"	"16.2977487047285"	"16.2738166214616"	"16.2385482882263"	"16.2158757882892"	"16.3179020380058"	"16.316642454676"	"16.6432943982131"	"16.6470731482026"	"16.6416149537733"	"16.6642874537103"	"16.7213885646628"	"16.6815017592181"	"16.8032614811021"	"16.8402092587772"	"16.7335645368512"	"16.7548514951254"	"17.27518536868"	"17.3028962019364"	"17.2903003686381"	"17.3201105074441"	"17.344042590711"	"17.3738527295171"	"17.3713335628574"	"17.3772116183966"	"17.381490003107"	"17.3955322579291"	"17.3952656461243"	"17.4059228102468"	"17.3655321884285"	"17.3550108093197"	"17.3649641165853"	"17.3649641165853"	"17.3649641165853"	".."
American Samoa	"ASM"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"0.728037629"	"0.728037629"	"0.728037629"	"0.728037629"	"0.728037629"	"0.725018815"	"0.722"	"0.718981185"	"0.715962371"	"0.712943556"	"0.709924742"	"0.706905927"	"0.703887113"	"0.700868298"	"0.700868298"	"0.700868298"	"0.700868298"	".."
American Samoa	"ASM"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."
American Samoa	"ASM"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."
American Samoa	"ASM"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."
American Samoa	"ASM"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"103.13"	"106.36"	"109.745"	"113.28"	"116.955"	"120.61"	"124.24"	"128.04"	"131.98"	"135.375"	"137.965"	"140.315"	"142.645"	"145.06"	"147.865"	"150.99"	"154.08"	"157.14"	"160.225"	"164.43"	"170.295"	"176.835"	"183.675"	"190.84"	"198.315"	"206.105"	"214.21"	"222.66"	"231.44"	"239.09"	"244.96"	"250.39"	"255.87"	"261.44"	"267.005"	"272.5"	"277.89"	"283.015"	"287.97"	"291.15"	"291.62"	"290.885"	"289.705"	"288.13"	"286.27"	"284.185"	"281.915"	"279.455"	"276.83"	"274.245"	"271.55"	"268.455"	"264.975"	"261.085"	"256.84"	"252.24"	"247.315"	"242.12"	"236.605"	"230.945"	".."
American Samoa	"ASM"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"8.70852175263238"	"8.71956554004454"	"8.71956554004454"	"8.71956491978601"	"0.00264356353982557"	"8.72742799710092"
American Samoa	"ASM"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"15.85"	"16.35"	"16.85"	"18.45"	"20.1"	"21.7"	"23.3"	"24.95"	"26.75"	"30.1"	"29.85"	"29.6"	"29.35"	"29.02"	"28.5"	"28"	"27.45"	"26.95"	"26.5"	"25.85"	"25.2"	"24.55"	"23.9"	"23.25"	"22.6"	"21.95"	"21.3"	"20.65"	"20.05"	"20.05"	"20.05"	".."
Andorra	"AND"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	".."
Andorra	"AND"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."
Andorra	"AND"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"1302.62072754"	"1347.48498535"	"1528.75061035"	"1820.04187012"	"2043.30224609"	"2299.70361328"	"2161.20532227"	"2403.59912109"	"2818.8046875"	"2714.24975586"	"2685.47973633"	"2634.03271484"	"2370.05712891"	"2432.78271484"	"2529.08984375"	"2246.25439453"	"2361.2175293"	"2567.42382813"	"2821.80126953"	"2744.19433594"	".."	".."
